model,params,WMAE,WMAE_1,WMAE_2,WMAE_3,NAE,NAE_1,NAE_2,NAE_3
XGBRegressor,ne_100_md_5_lr_0.3_ld_0_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,54.811814,0.102502,22.432327,0.008144,0.556505,0.372710,0.172399,0.011396
XGBRegressor,ne_100_md_5_lr_0.3_ld_0_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,55.125335,0.104364,22.231668,0.007922,0.542955,0.361480,0.170386,0.011089
XGBRegressor,ne_100_md_5_lr_0.3_ld_0.01_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,55.034257,0.102415,22.686771,0.008115,0.548961,0.364039,0.173580,0.011342
XGBRegressor,ne_100_md_5_lr_0.3_ld_0.01_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,55.271283,0.104596,22.307766,0.007923,0.551771,0.370200,0.170480,0.011091
XGBRegressor,ne_50_md_10_lr_0.3_ld_0_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,52.816579,0.101760,20.884505,0.007020,0.504110,0.336669,0.157603,0.009839
XGBRegressor,ne_50_md_10_lr_0.3_ld_0_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,52.215789,0.099348,21.036127,0.006876,0.514425,0.345422,0.159393,0.009609
XGBRegressor,ne_50_md_10_lr_0.3_ld_0.01_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,53.164886,0.101644,21.291643,0.006900,0.512098,0.342584,0.159869,0.009645
XGBRegressor,ne_50_md_10_lr_0.3_ld_0.01_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,51.771578,0.098339,20.880698,0.006946,0.513195,0.346735,0.156741,0.009720
XGBRegressor,ne_100_md_10_lr_0.3_ld_0_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,52.119175,0.100304,20.630417,0.006988,0.497432,0.331514,0.156105,0.009813
XGBRegressor,ne_100_md_10_lr_0.3_ld_0_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,51.409858,0.097901,20.675955,0.006818,0.506948,0.340015,0.157412,0.009521
XGBRegressor,ne_100_md_10_lr_0.3_ld_0.01_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,52.562057,0.100344,21.066245,0.006964,0.505625,0.337966,0.157911,0.009749
XGBRegressor,ne_100_md_10_lr_0.3_ld_0.01_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,51.192801,0.097730,20.493897,0.006899,0.508286,0.343907,0.154720,0.009658
XGBRegressor,ne_50_md_10_lr_0.3_ld_0_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,53.081784,0.100797,21.447105,0.006977,0.541209,0.370105,0.161334,0.009770
XGBRegressor,ne_50_md_10_lr_0.3_ld_0_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,51.302338,0.097762,20.595102,0.006893,0.515097,0.350151,0.155313,0.009633
XGBRegressor,ne_50_md_10_lr_0.3_ld_0.01_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,53.212956,0.101037,21.500123,0.007009,0.575746,0.403018,0.162905,0.009823
XGBRegressor,ne_50_md_10_lr_0.3_ld_0.01_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,51.303601,0.097376,20.713291,0.006888,0.499994,0.334395,0.155963,0.009636
XGBRegressor,ne_100_md_10_lr_0.3_ld_0_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,52.584012,0.099611,21.307213,0.006968,0.539305,0.369312,0.160238,0.009756
XGBRegressor,ne_100_md_10_lr_0.3_ld_0_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,50.611511,0.096939,20.167167,0.006813,0.506493,0.344530,0.152455,0.009508
XGBRegressor,ne_100_md_10_lr_0.3_ld_0.01_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,52.936178,0.100717,21.322908,0.006991,0.579379,0.407599,0.161977,0.009803
XGBRegressor,ne_100_md_10_lr_0.3_ld_0.01_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,50.645560,0.096504,20.331677,0.006814,0.493680,0.331011,0.153137,0.009532
XGBRegressor,ne_50_md_10_lr_0.3_ld_0_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,53.546202,0.102778,21.302463,0.007051,0.563611,0.393003,0.160748,0.009860
XGBRegressor,ne_50_md_10_lr_0.3_ld_0_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,51.788707,0.098170,20.950102,0.006938,0.535956,0.368892,0.157378,0.009686
XGBRegressor,ne_50_md_10_lr_0.3_ld_0.01_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,52.998089,0.101401,21.177444,0.007002,0.533581,0.364166,0.159614,0.009801
XGBRegressor,ne_50_md_10_lr_0.3_ld_0.01_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,51.648031,0.098055,20.835118,0.006983,0.511240,0.344405,0.157074,0.009762
XGBRegressor,ne_100_md_10_lr_0.3_ld_0_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,52.954016,0.101738,21.016067,0.007083,0.548502,0.379466,0.159122,0.009913
XGBRegressor,ne_100_md_10_lr_0.3_ld_0_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,51.269602,0.096997,20.790544,0.006899,0.529676,0.364293,0.155746,0.009636
XGBRegressor,ne_100_md_10_lr_0.3_ld_0.01_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,52.433297,0.100563,20.869766,0.006973,0.532117,0.365024,0.157329,0.009763
XGBRegressor,ne_100_md_10_lr_0.3_ld_0.01_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,50.778632,0.096290,20.505512,0.006930,0.503469,0.339418,0.154357,0.009694
XGBRegressor,ne_50_md_20_lr_0.3_ld_0_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,51.330345,0.098780,20.335933,0.006803,0.503784,0.341481,0.152791,0.009512
XGBRegressor,ne_50_md_20_lr_0.3_ld_0_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,54.915989,0.104220,22.103557,0.007732,0.620343,0.439860,0.169625,0.010859
XGBRegressor,ne_50_md_20_lr_0.3_ld_0.01_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,51.246558,0.098383,20.391438,0.006702,0.496206,0.333467,0.153401,0.009338
XGBRegressor,ne_50_md_20_lr_0.3_ld_0.01_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,53.099274,0.101399,21.302489,0.006885,0.594712,0.423697,0.161433,0.009582
XGBRegressor,ne_100_md_20_lr_0.3_ld_0_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,51.273306,0.098663,20.314022,0.006801,0.503295,0.341146,0.152639,0.009510
XGBRegressor,ne_100_md_20_lr_0.3_ld_0_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,54.915989,0.104220,22.103558,0.007732,0.620343,0.439860,0.169625,0.010859
XGBRegressor,ne_100_md_20_lr_0.3_ld_0.01_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,51.193812,0.098300,20.363716,0.006700,0.495840,0.333281,0.153223,0.009336
XGBRegressor,ne_100_md_20_lr_0.3_ld_0.01_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,53.099274,0.101399,21.302489,0.006885,0.594712,0.423697,0.161433,0.009582
XGBRegressor,ne_50_md_20_lr_0.3_ld_0_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,51.320045,0.097088,20.847673,0.006729,0.507371,0.340777,0.157198,0.009396
XGBRegressor,ne_50_md_20_lr_0.3_ld_0_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,51.388335,0.098314,20.544889,0.006746,0.522653,0.360330,0.152911,0.009412
XGBRegressor,ne_50_md_20_lr_0.3_ld_0.01_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,51.264691,0.098016,20.507806,0.006761,0.524260,0.361296,0.153533,0.009431
XGBRegressor,ne_50_md_20_lr_0.3_ld_0.01_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,50.831272,0.097002,20.385762,0.006724,0.519937,0.359160,0.151395,0.009381
XGBRegressor,ne_100_md_20_lr_0.3_ld_0_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,51.129390,0.096766,20.760337,0.006696,0.506015,0.340054,0.156611,0.009350
XGBRegressor,ne_100_md_20_lr_0.3_ld_0_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,51.344533,0.098227,20.527632,0.006744,0.522199,0.359984,0.152807,0.009408
XGBRegressor,ne_100_md_20_lr_0.3_ld_0.01_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,51.050833,0.097590,20.429323,0.006722,0.522889,0.360540,0.152970,0.009379
XGBRegressor,ne_100_md_20_lr_0.3_ld_0.01_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,50.784614,0.096894,20.372101,0.006721,0.519636,0.358946,0.151313,0.009377
XGBRegressor,ne_50_md_20_lr_0.3_ld_0_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,51.474028,0.098033,20.706917,0.006786,0.536076,0.371866,0.154738,0.009472
XGBRegressor,ne_50_md_20_lr_0.3_ld_0_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,49.941277,0.094967,20.119903,0.006656,0.498417,0.338639,0.150478,0.009299
XGBRegressor,ne_50_md_20_lr_0.3_ld_0.01_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,51.197676,0.099049,20.102732,0.006902,0.525106,0.363734,0.151760,0.009612
XGBRegressor,ne_50_md_20_lr_0.3_ld_0.01_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,50.564748,0.096687,20.206716,0.006759,0.502688,0.342133,0.151093,0.009462
XGBRegressor,ne_100_md_20_lr_0.3_ld_0_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,51.109917,0.097176,20.608887,0.006740,0.532779,0.369285,0.154082,0.009411
XGBRegressor,ne_100_md_20_lr_0.3_ld_0_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,49.817473,0.094727,20.071214,0.006641,0.497707,0.338313,0.150115,0.009278
XGBRegressor,ne_100_md_20_lr_0.3_ld_0.01_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,50.905303,0.098497,19.987855,0.006842,0.523642,0.363162,0.150945,0.009535
XGBRegressor,ne_100_md_20_lr_0.3_ld_0.01_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,50.399484,0.096387,20.134771,0.006743,0.501836,0.341779,0.150618,0.009439
